BPLIC,alt,category,info_r1,info_r2,pack,price,promotionText
142607,"Chef's Larder Pork Loin Steaks 1.9kg,Frozen,Add to List",,,,,£9.99,
18187,"Frozen Pork Belly Spareribs,Frozen,Add to List",,,,,£27.99,
242985,"Happy Shopper Pork Loin Steaks 240g,Frozen,Add to List",,,,"Case of,8",£11.19,
242986,"Happy Shopper Pork Loin Steaks 240g,Frozen,Add to List",,,,,£1.39,
493759,"Tönnies Pork Spare Ribs 10kg,Frozen,Add to List",,,,,£39.99,
222434,"Chef's Larder Sriracha Sauce 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£10.89,
222435,"Chef's Larder Sriracha Sauce 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,,£1.99,
129873,"Chef's Larder Tartare Sauce 2.15 Litres,Cheaper By The Case,Ambient,Add to List",,,,"Case of,4",£20.15,
129875,"Chef's Larder Tartare Sauce 2.15 Litres,Cheaper By The Case,Ambient,Add to List",,,,,£5.79,
122272,"Chef's Larder Thick and Creamy Mayonnaise 10 Litres,Ambient,Add to List",,,,,£12.99,
143093,"Chef's Larder Thick and Creamy Mayonnaise 5 Litres,Ambient,Add to List",,,,,£7.99,
222832,"Chef's Larder Thousand Island Dressing 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£13.69,
222833,"Chef's Larder Thousand Island Dressing 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,,£2.69,
605410,"Chef's Larder Tomato Ketchup 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£10.89,
605394,"Chef's Larder Tomato Ketchup 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,,£1.99,
97293,"Chef's Larder White Wine Vinegar 2 Litres,Ambient,Add to List",,,,"Case of,6",£25.69,
97294,"Chef's Larder White Wine Vinegar 2 Litres,Ambient,Add to List",,,,,£4.29,
129865,"Chef's Larder Wholegrain Mustard 2.15 Litres,Cheaper By The Case,Ambient,Add to List",,,,"Case of,4",£19.69,
129867,"Chef's Larder Wholegrain Mustard 2.15 Litres,Cheaper By The Case,Ambient,Add to List",,,,,£5.49,
194112,"Chef's Larder Yogurt & Mint Dressing 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£10.89,
194113,"Chef's Larder Yogurt & Mint Dressing 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,,£1.99,
134655,"Colman's English Mustard 2.25L,Ambient,Add to List",,,,"Case of,2",£19.69,
134656,"Colman's English Mustard 2.25L,Ambient,Add to List",,,,,£9.89,
134642,"Colman's Fresh Garden Mint Sauce 2.25L,Ambient,Add to List",,,,"Case of,2",£16.39,
134644,"Colman's Fresh Garden Mint Sauce 2.25L,Ambient,Add to List",,,,,£8.29,
134657,"Colman's Horseradish Sauce 2.25L,Ambient,Add to List",,,,"Case of,2",£19.69,
134658,"Colman's Horseradish Sauce 2.25L,Ambient,Add to List",,,,,£9.89,
134653,"Colman's Prawn Cocktail Sauce 2.25L,Ambient,Add to List",,,,"Case of,2",£16.39,
134654,"Colman's Prawn Cocktail Sauce 2.25L,Ambient,Add to List",,,,,£8.29,
134637,"Colman's Tartare Sauce 2.25L,Ambient,Add to List",,,,"Case of,2",£19.69,
134638,"Colman's Tartare Sauce 2.25L,Ambient,Add to List",,,,,£9.89,
384644,"Daddies Sauce,Ambient,Add to List",,,,"Case of,2",£19.79,
384636,"Daddies Sauce,Ambient,Add to List",,,,,£9.99,
221932,"Flying Goose Brand Sriracha Hot Chilli Sauce 455ml,Ambient,Add to List",,,,"Case of,6",£14.29,
221933,"Flying Goose Brand Sriracha Hot Chilli Sauce 455ml,Ambient,Add to List",,,,,£2.39,
45016,"French's American Classic Mustard 226g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,8",£11.19,
45015,"French's American Classic Mustard 226g,Cheaper By The Case,Ambient,Add to List",,,,,£1.89,
240732,"French's Classic Yellow Mustard 2.9kg,Ambient,Add to List",,,,"Case of,4",£20.89,
240733,"French's Classic Yellow Mustard 2.9kg,Ambient,Add to List",,,,,£5.29,
234493,"Heinz Classic Barbecue 875ml,Ambient,Add to List",,,,"Case of,6",£17.29,
234494,"Heinz Classic Barbecue 875ml,Ambient,Add to List",,,,,£2.89,
234503,"Heinz Mayonnaise 875ml,Ambient,Add to List",,,,"Case of,6",£17.29,
234504,"Heinz Mayonnaise 875ml,Ambient,Add to List",,,,,£2.89,
185303,"Heinz Mayonnaise Sachets 200 x 9.5g,Ambient,Add to List",,,,,£12.99,
200047,"Heinz Mild Yellow Mustard 240g,Ambient,Add to List",,,,"Case of,8",£10.39,
734202,"Heinz Salad Cream Original 2.15L,Ambient,Add to List",,,,"Case of,2",£17.19,
734376,"Heinz Salad Cream Original 2.15L,Ambient,Add to List",,,,,£8.69,
982720,"Heinz Tomato Ketchup,Ambient,Add to List",,,,"Case of,10",£15.49,
785430,"Heinz Tomato Ketchup 1.35kg,Ambient,Add to List",,,,"Case of,6",£17.89,
785440,"Heinz Tomato Ketchup 1.35kg,Ambient,Add to List",,,,,£2.99,
722850,"Heinz Tomato Ketchup 2.15L,Ambient,Add to List",,,,"Case of,2",£16.99,
722934,"Heinz Tomato Ketchup 2.15L,Ambient,Add to List",,,,,£8.59,
69579,"Heinz Tomato Ketchup 4.5kg,Cheaper By The Case,Ambient,Add to List",,,,"Case of,2",£24.49,
69702,"Heinz Tomato Ketchup 4.5kg,Cheaper By The Case,Ambient,Add to List",,,,,£13.39,
950675,"Hellmann's Classic Dressing 1L,Ambient,Add to List",,,,"Case of,6",£30.69,
950873,"Hellmann's Classic Dressing 1L,Ambient,Add to List",,,,,£5.19,
270264,"Hellmann's Real Mayonnaise 10L,Ambient,Add to List",,,,,£20.49,
770560,"Hellmann's Real Mayonnaise 2L,Ambient,Add to List",,,,"Case of,2",£17.55,
415331,"Hellmann's Real Mayonnaise 2L,Ambient,Add to List",,,,,£8.79,
49643,"Hellmann's Real Mayonnaise 5L,Ambient,Add to List",,,,,£14.99,
699000,"HP Brown Sauce 425g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,12",£20.49,
173125,"HP Brown Sauce 425g,Cheaper By The Case,Ambient,Add to List",,,,,£1.85,
125313,"HP Sauce 2L,Ambient,Add to List",,,,"Case of,2",£15.69,
458877,"HP Sauce 2L,Ambient,Add to List",,,,,£7.89,
184947,"HP The Original Sauce 200 x 11.5g,Ambient,Add to List",,,,,£12.29,
371237,"HP The Original Sauce 4.6kg,Ambient,Add to List",,,,"Case of,2",£21.89,
371229,"HP The Original Sauce 4.6kg,Ambient,Add to List",,,,,£10.99,
486944,"Awaiting image,Ambient,Add to List",,,,"Case of,2",£39.59,
486902,"Awaiting image,Ambient,Add to List",,,,,£18.39,
510560,"Lea & Perrins Worcestershire Sauce,Ambient,Add to List",,,,"Case of,6",£31.49,
510594,"Lea & Perrins Worcestershire Sauce,Ambient,Add to List",,,,,£5.29,
125315,"Lea & Perrins Worcestershire Sauce 2.0L,Ambient,Add to List",,,,"Case of,2",£23.49,
40758,"Lea & Perrins Worcestershire Sauce 2.0L,Ambient,Add to List",,,,,£11.79,
214586,"Lichfields BBQ Sauce 200 x 10g,Ambient,Add to List",,,,,£5.49,
188453,"Lichfields English Mustard 200 x 5g,Ambient,Add to List",,,,,£5.99,
189119,"Lichfields Mayonnaise 50 x 10g,Ambient,Add to List",,,,"Case of,8",£16.49,
189122,"Lichfields Mayonnaise 50 x 10g,Ambient,Add to List",,,,,£1.98,
188456,"Lichfields Salad Cream 200 x 10g,Ambient,Add to List",,,,,£6.49,
214584,"Lichfields Sweet Chilli Sauce 200 x 10g,Ambient,Add to List",,,,,£5.49,
189127,"Lichfields Tartare Sauce 50 x 10g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,8",£17.49,
189128,"Lichfields Tartare Sauce 50 x 10g,Cheaper By The Case,Ambient,Add to List",,,,,£2.49,
189029,"Lichfields Tomato Ketchup 50 x 10g,Ambient,Add to List",,,,"Case of,8",£11.49,
189031,"Lichfields Tomato Ketchup 50 x 10g,Ambient,Add to List",,,,,£1.49,
243536,"Lion Premium Vegan Mayo 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£10.89,
243537,"Lion Premium Vegan Mayo 1 Litre,Cheaper By The Case,Ambient,Add to List",,,,,£1.99,
141901,"Sarson's Malt Vinegar 300ml,Ambient,Add to List",,,,"Case of,12",£11.29,
588624,"Sarson's Malt Vinegar 5 Litres,Ambient,Add to List",,,,"Case of,2",£11.29,
38059,"Sarson's Malt Vinegar 5 Litres,Ambient,Add to List",,,,,£5.69,
675770,"Squid Brand Fish Sauce 725ml,Cheaper By The Case,Ambient,Add to List",,,,"Case of,12",£24.69,
675780,"Squid Brand Fish Sauce 725ml,Cheaper By The Case,Ambient,Add to List",,,,,£2.19,
152264,"Tabasco Original Red Pepper Hot Sauce 350ml,Ambient,Add to List",,,,"Case of,6",£50.29,
152256,"Tabasco Original Red Pepper Hot Sauce 350ml,Ambient,Add to List",,,,,£8.39,
97148,"Farm Fresh Lemons,Chilled,Add to List",,,,"Case of,10",£34.90,
97149,"Farm Fresh Lemons,Chilled,Add to List",,,,,£3.49,
181218,"Farm Fresh Bananas,Chilled,Add to List",,,,"Case of,20",£14.80,
181219,"Farm Fresh Bananas,Chilled,Add to List",,,,,£0.74,
223963,"Farm Fresh Avocados,Chilled,Add to List",,,,"Case of,6",£53.94,
223964,"Farm Fresh Avocados,Chilled,Add to List",,,,,£8.99,
958058,"Farm Fresh Braeburn Apples 2kg,Chilled,Add to List",,,,"Case of,6",£23.94,
958009,"Farm Fresh Braeburn Apples 2kg,Chilled,Add to List",,,,,£3.99,
222217,"Farm Fresh Giant Pineapple,Chilled,Add to List",,,,"Case of,5",£9.95,
222218,"Farm Fresh Giant Pineapple,Chilled,Add to List",,,,,£1.99,
113442,"Farm Fresh Granny Smith 2kg,Chilled,Add to List",,,,"Case of,6",£23.94,
113443,"Farm Fresh Granny Smith 2kg,Chilled,Add to List",,,,,£3.99,
108153,"Farm Fresh Honeydew Melon,Chilled,Add to List",,,,"Case of,6",£13.50,
108154,"Farm Fresh Honeydew Melon,Chilled,Add to List",,,,,£2.25,
181257,"Farm Fresh Lemons,Chilled,Add to List",,,,"Case of,5",£19.95,
181258,"Farm Fresh Lemons,Chilled,Add to List",,,,,£3.99,
97152,"Farm Fresh Limes,Chilled,Add to List",,,,"Case of,10",£29.90,
97153,"Farm Fresh Limes,Chilled,Add to List",,,,,£2.99,
181389,"Farm Fresh Limes,Chilled,Add to List",,,,"Case of,2",£9.98,
181392,"Farm Fresh Limes,Chilled,Add to List",,,,,£4.99,
205063,"Farm Fresh Nules Easy Peelers 750g,Chilled,Add to List",,,,"Case of,8",£15.12,
205064,"Farm Fresh Nules Easy Peelers 750g,Chilled,Add to List",,,,,£1.89,
181413,"Farm Fresh Oranges,Chilled,Add to List",,,,"Case of,10",£19.90,
181414,"Farm Fresh Oranges,Chilled,Add to List",,,,,£1.99,
113438,"Farm Fresh Royal Gala Apples 2kg,Chilled,Add to List",,,,"Case of,6",£23.94,
113439,"Farm Fresh Royal Gala Apples 2kg,Chilled,Add to List",,,,,£3.99,
226223,"Farm Fresh Seedless Grapes 300g,Chilled,Add to List",,,,"Case of,10",£15.00,
226224,"Farm Fresh Seedless Grapes 300g,Chilled,Add to List",,,,,£1.50,
226178,"Farm Fresh Seedless Grapes 300g,Chilled,Add to List",,,,"Case of,10",£15.00,
226179,"Farm Fresh Seedless Grapes 300g,Chilled,Add to List",,,,,£1.50,
195368,"Itac Cashews 400g,Ambient,Add to List",,,,"Case of,14",£69.86,
195369,"Itac Cashews 400g,Ambient,Add to List",,,,,£4.99,
195392,"Itac Honey Roasted Cashews 400g,Ambient,Add to List",,,,"Case of,14",£90.86,
195393,"Itac Honey Roasted Cashews 400g,Ambient,Add to List",,,,,£6.49,
195402,"Itac Pine Nuts 400g,Ambient,Add to List",,,,"Case of,14",£139.86,
195403,"Itac Pine Nuts 400g,Ambient,Add to List",,,,,£9.99,
195385,"Itac Roasted & Salted Pistachios 400g,Ambient,Add to List",,,,"Case of,14",£83.86,
195386,"Itac Roasted & Salted Pistachios 400g,Ambient,Add to List",,,,,£5.99,
195364,"Itac Walnut Halves 400g,Ambient,Add to List",,,,"Case of,12",£71.88,
195365,"Itac Walnut Halves 400g,Ambient,Add to List",,,,,£5.99,
248367,"Farm Fresh 8 Bananas,Chilled,Add to List",,,,"Case of,12",£19.80,
248368,"Farm Fresh 8 Bananas,Chilled,Add to List",,,,,£1.65,
191428,"Farm Fresh Braeburn Apples,Chilled,Add to List",,,,"Case of,8",£10.32,
191451,"Farm Fresh Braeburn Apples,Chilled,Add to List",,,,,£1.29,
106673,"Farm Fresh Conference Pears 1.5kg,Chilled,Add to List",,,,"Case of,8",£27.92,
106675,"Farm Fresh Conference Pears 1.5kg,Chilled,Add to List",,,,,£3.49,
191453,"Farm Fresh Granny Smith Apples,Chilled,Add to List",,,,"Case of,8",£10.32,
191454,"Farm Fresh Granny Smith Apples,Chilled,Add to List",,,,,£1.29,
133852,"Farm Fresh Mixed Fruit,Chilled,Add to List",,,,"Case of,12",£16.20,
133853,"Farm Fresh Mixed Fruit,Chilled,Add to List",,,,,£1.35,
314849,"Farm Fresh Strawberries 227g,Chilled,Add to List",,,,"Case of,10",£15.00,
314823,"Farm Fresh Strawberries 227g,Chilled,Add to List",,,,,£1.50,
195335,"Itac Almonds 400g,Ambient,Add to List",,,,"Case of,14",£69.86,
195336,"Itac Almonds 400g,Ambient,Add to List",,,,,£4.99,
195326,"Itac Almonds 900g,Ambient,Add to List",,,,"Case of,6",£59.94,
195327,"Itac Almonds 900g,Ambient,Add to List",,,,,£9.99,
195380,"Itac Brazil Nuts 400g,Ambient,Add to List",,,,"Case of,14",£69.86,
195381,"Itac Brazil Nuts 400g,Ambient,Add to List",,,,,£4.99,
195447,"Itac Dried Apricots 400g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,8",£35.92,
195448,"Itac Dried Apricots 400g,Cheaper By The Case,Ambient,Add to List",,,,,£4.99,
251104,"Itac Dried Mango 250g,Ambient,Add to List",,,,"Case of,9",£35.91,
251105,"Itac Dried Mango 250g,Ambient,Add to List",,,,,£3.99,
195452,"Itac Jumbo Seedless Raisins 400g,Ambient,Add to List",,,,"Case of,9",£13.41,
195454,"Itac Jumbo Seedless Raisins 400g,Ambient,Add to List",,,,,£1.49,
195459,"Itac Luxury Fruit & Nut Selection 500g,Ambient,Add to List",,,,"Case of,8",£31.92,
195460,"Itac Luxury Fruit & Nut Selection 500g,Ambient,Add to List",,,,,£3.99,
256166,"Itac Medjool Dates 350g,Ambient,Add to List",,,,"Case of,24",£47.76,
256167,"Itac Medjool Dates 350g,Ambient,Add to List",,,,,£1.99,
195376,"Itac Pecan Nuts 400g,Ambient,Add to List",,,,"Case of,14",£90.86,
195377,"Itac Pecan Nuts 400g,Ambient,Add to List",,,,,£6.49,
195457,"Itac Pitted Dates 500g,Ambient,Add to List",,,,"Case of,8",£23.92,
195458,"Itac Pitted Dates 500g,Ambient,Add to List",,,,,£2.99,
195407,"Itac Pitted Prunes 400g,Ambient,Add to List",,,,"Case of,10",£19.90,
195408,"Itac Pitted Prunes 400g,Ambient,Add to List",,,,,£1.99,
195399,"Itac Pumpkin Seeds 400g,Ambient,Add to List",,,,"Case of,7",£17.43,
195400,"Itac Pumpkin Seeds 400g,Ambient,Add to List",,,,,£2.49,
195338,"Itac Roasted & Salted Almonds 400g,Ambient,Add to List",,,,"Case of,14",£90.86,
195363,"Itac Roasted & Salted Almonds 400g,Ambient,Add to List",,,,,£6.49,
195373,"Itac Roasted & Salted Cashews 400g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,14",£92.86,
195374,"Itac Roasted & Salted Cashews 400g,Cheaper By The Case,Ambient,Add to List",,,,,£6.99,
240029,"Itac Roasted Monkey Nuts 600g,Ambient,Add to List",,,,"Case of,15",£30.00,
195502,"Itac Roasted Monkey Nuts 600g,MultiBuy,Ambient,Add to List",,,,,£2.00,BUY 2 FOR £3
251268,"Itac Shelled Pistachios 350g,Ambient,Add to List",,,,"Case of,7",£55.93,
251269,"Itac Shelled Pistachios 350g,Ambient,Add to List",,,,,£7.99,
195394,"Itac Sunflower Seeds 400g,Ambient,Add to List",,,,"Case of,7",£6.93,
195395,"Itac Sunflower Seeds 400g,Ambient,Add to List",,,,,£0.99,
195470,"Itac Value Fruit & Nut Mix 400g,Ambient,Add to List",,,,"Case of,14",£13.86,
195472,"Itac Value Fruit & Nut Mix 400g,Ambient,Add to List",,,,,£0.99,
195467,"Itac Value Fruit & Nut Mix 900g,Ambient,Add to List",,,,"Case of,6",£11.94,
195468,"Itac Value Fruit & Nut Mix 900g,Ambient,Add to List",,,,,£1.99,
195449,"Itac Whole Dried Cranberries 400g,Ambient,Add to List",,,,"Case of,8",£23.92,
195450,"Itac Whole Dried Cranberries 400g,Ambient,Add to List",,,,,£2.99,
258457,"Awaiting image,Chilled,Add to List",,,,"Case of,12",£15.00,
258458,"Awaiting image,Chilled,Add to List",,,,,£1.25,
258482,"Awaiting image,Chilled,Add to List",,,,"Case of,12",£12.00,
258484,"Awaiting image,Chilled,Add to List",,,,,£0.99,
,"Longuesserre Pitted Prunes D'Agen 500g,Ambient,Add to List",,,,,£3.99,
234687,"PG tips 1100 One Cup Catering Tea Bags,Ambient,Add to List",,,,"Case of,2",£29.98,
234688,"PG tips 1100 One Cup Catering Tea Bags,Ambient,Add to List",,,,,£14.99,
240513,"Taylors of Harrogate 1040 Yorkshire Tea Bags 3.25kg,Ambient,Add to List",,,,"Case of,2",£37.98,
240514,"Taylors of Harrogate 1040 Yorkshire Tea Bags 3.25kg,Ambient,Add to List",,,,,£18.99,
573543,"Tetley Tea Bags x1,100,Ambient,Add to List",,,,"Case of,2",£29.98,
189837,"Tetley Tea Bags x1,100,Ambient,Add to List",,,,,£14.99,
325651,"Chef's Larder 1100 Premium Fairtrade Tea Bags 2.5kg,Cheaper By The Case,Ambient,Add to List",,,,"Case of,2",£17.99,
325641,"Chef's Larder 1100 Premium Fairtrade Tea Bags 2.5kg,Cheaper By The Case,Ambient,Add to List",,,,,£9.99,
130232,"Lichfields Fairtrade Assam 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130233,"Lichfields Fairtrade Assam 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
130239,"Lichfields Fairtrade Camomile 20 Tea Bags 30g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130242,"Lichfields Fairtrade Camomile 20 Tea Bags 30g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
153299,"Lichfields Fairtrade Decaf Tea 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
153313,"Lichfields Fairtrade Decaf Tea 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
130234,"Lichfields Fairtrade Earl Grey 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130235,"Lichfields Fairtrade Earl Grey 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
91524,"Lichfields Fairtrade English Breakfast 100 Tea Bags 200g,Ambient,Add to List",,,,"Case of,12",£59.85,
91525,"Lichfields Fairtrade English Breakfast 100 Tea Bags 200g,Ambient,Add to List",,,,,£4.99,
137672,"Lichfields Fairtrade English Breakfast 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
137673,"Lichfields Fairtrade English Breakfast 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
898570,"Lichfields Fairtrade Everyday 250 Tea Bags 500g,Ambient,Add to List",,,,,£8.49,
130236,"Lichfields Fairtrade Green Tea 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130238,"Lichfields Fairtrade Green Tea 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
130217,"Lichfields Fairtrade Peppermint 20 Tea Bags 30g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130218,"Lichfields Fairtrade Peppermint 20 Tea Bags 30g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
130219,"Lichfields Fairtrade Red Berries 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,"Case of,6",£9.59,
130222,"Lichfields Fairtrade Red Berries 20 Tea Bags 40g,Cheaper By The Case,Ambient,Add to List",,,,,£1.79,
116436,"Nescafé &Go Tetley Tea Sleeve of 16 Cups x 2.5g,Ambient,Add to List",,,,"Case of,16",£8.09,
664190,"PG tips 100 Tagged Tea Bags,Ambient,Add to List",,,,"Case of,12",£49.99,
664200,"PG tips 100 Tagged Tea Bags,Ambient,Add to List",,,,,£4.19,
96916,"PG tips 200 Enveloped Tea Bags,Ambient,Add to List",,,,,£7.49,
234689,"PG tips 440 One Cup Catering Tea Bags,Ambient,Add to List",,,,"Case of,6",£43.74,
234712,"PG tips 440 One Cup Catering Tea Bags,Ambient,Add to List",,,,,£7.29,
240509,"Taylors of Harrogate 600 Yorkshire Tea Bags 1.875kg,Ambient,Add to List",,,,"Case of,4",£49.96,
240512,"Taylors of Harrogate 600 Yorkshire Tea Bags 1.875kg,Ambient,Add to List",,,,,£12.49,
233343,"Teapigs Earl Grey Strong 50 Biodegradable Tea Temples 125g,Ambient,Add to List",,,,"Case of,6",£50.94,
233344,"Teapigs Earl Grey Strong 50 Biodegradable Tea Temples 125g,Ambient,Add to List",,,,,£8.49,
178107,"Teapigs Everyday Brew 50 Biodegradable Tea Temples 165g,Ambient,Add to List",,,,"Case of,6",£50.94,
233328,"Teapigs Everyday Brew 50 Biodegradable Tea Temples 165g,Ambient,Add to List",,,,,£8.49,
233347,"Teapigs Mao Feng Green Tea 50 Biodegradable Tea Temples 125g,Ambient,Add to List",,,,"Case of,6",£50.94,
233348,"Teapigs Mao Feng Green Tea 50 Biodegradable Tea Temples 125g,Ambient,Add to List",,,,,£8.49,
180468,"Teapigs Peppermint Leaves 50 Biodegradable Tea Temples 100g,Ambient,Add to List",,,,"Case of,6",£50.94,
233345,"Teapigs Peppermint Leaves 50 Biodegradable Tea Temples 100g,Ambient,Add to List",,,,,£8.49,
8466,"Tetley Tea Bags x440,Ambient,Add to List",,,,,£6.99,
240423,"Awaiting image,Ambient,Add to List",,,,"Case of,4",£45.96,
240503,"Awaiting image,Ambient,Add to List",,,,,£11.49,
,"Brew Tea Co Earl Grey Proper Loose Leaf Tea 500g,Ambient,Add to List",,,,,£12.29,
,"Brew Tea Co English Breakfast Proper Loose Leaf Tea 500g,Ambient,Add to List",,,,,£10.99,
,"Brew Tea Co Moroccan Mint Proper Loose Leaf Tea 400g,Ambient,Add to List",,,,,£11.99,
577866,"PG tips Loose Leaf Tea 1.5kg,Ambient,Add to List",,,,"Case of,4",£55.95,
488791,"PG tips Loose Leaf Tea 1.5kg,Ambient,Add to List",,,,,£13.99,
252335,"Awaiting image,Ambient,Add to List",,,,,£6.99,
110915,"Twinings Cranberry & Raspberry 20 Envelopes 40g,Ambient,Add to List",,,,"Case of,12",£31.69,
110917,"Twinings Cranberry & Raspberry 20 Envelopes 40g,Ambient,Add to List",,,,,£2.59,
227436,"Twinings English Breakfast,Ambient,Add to List",,,,"Case of,6",£29.94,
227437,"Twinings English Breakfast,Ambient,Add to List",,,,,£4.99,
235513,"Twinings English Breakfast 100 String & Tag Bags 200g,Ambient,Add to List",,,,"Case of,6",£46.49,
860627,"Twinings English Breakfast 100 String & Tag Bags 200g,Ambient,Add to List",,,,,£7.75,
